Link,Cover,Title,Short Title,Chinese Title,Status,Author,Genre,Tags
https://www.mtlnovel.com/start-pretending-to-be-the-creator/,https://www.mtlnovel.net/uploads/2022/06/start-pretending-to-be-the-creator-180x240.jpg.webp,Start Pretending To Be the Creator,SPTBC,开局装成造物主,Dropped,Eating thorny salted fish,"Fantasy, Sci-fi","Ancient China, Ancient ChinaFanfiction, Arrogant Characters, Behind the Scenes, Civilization Uplift, Creator, Cultivation, God Protagonist, Godly Powers, Interstellar, Male Protagonist, Multiple Timelines, No Cp, Overpowered Protagonist, Parallel Worlds, Protagonist Strong from the Start, Second Chance, Strong from the Start, Strong to Stronger, System, System Administrator, System Flow, Underestimated Protagonist, Zombies"
https://www.mtlnovel.com/heroes-of-the-invincible-knight/,https://www.mtlnovel.net/uploads/2022/06/heroes-of-the-invincible-knight-180x240.jpg.webp,Heroes of the Invincible Knight,HIK,英雄无敌之骑士,Dropped,Ye Han Scholar,"Fantasy, Xuanhuan","Aristocrat, Army Building, Cheats, Cunning Protagonist, Elves, Family, Fantasy, Fantasy Magic, Kingdom Building, Knights, Knights Level System, Late Romance, Leadership, Magic, Male Protagonist, Marriage, Medieval, Modern Knowledge, Monsters, Nobles, Orcs, Pets, Reincarnated in Another World, Summoning Magic, System, Wars"
https://www.mtlnovel.com/eight-hundred-hokage/,https://www.mtlnovel.net/uploads/2022/06/eight-hundred-hokage-180x240.jpg.webp,Eight Hundred Hokage,EHH,开局八百个火影,Dropped,聊天群,"Fan-Fiction, Fantasy","Animal Characteristics, Fanfiction, Male Protagonist, Naruto, Transmigration"
https://www.mtlnovel.com/how-come-my-dog-becomes-unbeatable/,https://www.mtlnovel.net/uploads/2022/05/how-come-my-dog-becomes-unbeatable-180x240.jpg.webp,How Come My Dog Becomes Unbeatable,HCMDBU,我养的狗什么时候无敌了,Dropped,准提也是佛祖,"Action, Adventure, Drama, Harem, Romance, Slice of Life, Xuanhuan","Cultivation, Dense Protagonist, Fantasy World, Game Ranking System, Lack of Common Sense, Level System, Male Protagonist, Martial Spirits, Master-Disciple Relationship, Misunderstandings, Modern Day, Multiple Realms, Overpowered Protagonist, Pets, Protagonist Strong from the Start, Strong to Stronger, Transported to Another World"
https://www.mtlnovel.com/assassins-adventure/,https://www.mtlnovel.net/uploads/2022/05/assassin-qihang-180x240.jpg.webp,Assassin’s Adventure,AA,刺客奇航,Dropped,pacifist,"Action, Fantasy, Xuanhuan","Adventurers, Assassin, Based on a Movie, Fan-fiction, Game Elements, Male Protagonist, Pirates, Ruthless Protagonist, System, Transmigration"
https://www.mtlnovel.com/hermione-be-the-minister-of-magic-with-me/,https://www.mtlnovel.net/uploads/2022/05/hermione-be-the-minister-of-magic-with-me.jpg.webp,"Hermione, Be the Minister of Magic with Me!",HBMMM,赫敏，跟我一起当魔法部长吧！,Dropped,10-cut maniac,"Fan-Fiction, Fantasy, Romance","Harry Potter, Hogwarts, Ministry of Magic, Student-Teacher Relationship"
https://www.mtlnovel.com/evolution-from-the-big-tree/,https://www.mtlnovel.net/uploads/2022/05/evolution-from-the-big-tree-180x240.jpg.webp,Evolution From the Big Tree,EFBT,从大树开始的进化,Dropped,Crimson Night,Urban Life,"Antihero Protagonist, Apathetic Protagonist, Army Building, Clan Building, Cowardly Protagonist, Dragons, Elves, Evolution, Fantasy World, Male Protagonist, Modern World, Mythical, Mythical Beasts, Mythology, Non-humanoid Protagonist, Outer Space, Pets, Ruthless Protagonist, System, World Tree"
https://www.mtlnovel.com/transformed-marvel-genius/,https://www.mtlnovel.net/uploads/2022/05/transformed-marvel-genius-180x240.jpg.webp,Transformed Marvel Genius,TMG,变身之漫威天才,Dropped,Purple Mom's Story,"Action, Fan-Fiction, Sci-fi","Beautifull Female Lead, Female Protagonist, Genius Protagonist, Marvel, Marvel Universe, Shoujo-Ai Subplot"
https://www.mtlnovel.com/mistress-please-let-gl-go/,https://www.mtlnovel.net/uploads/2022/05/mistress-please-let-gl-go-180x240.jpg.webp,"Mistress, Please Let GL Go",MPLGG,女主，求放过GL,Dropped,Mu Ziqing,Yuri,"Female Protagonist, System, Yandere"
https://www.mtlnovel.com/super-god-assassin/,https://www.mtlnovel.net/uploads/2022/04/super-god-assassin.jpg.webp,Super God Assassin,SGA,超神刺客,Dropped,Dismantling mecha with bare hands,"Action, Game, Urban Life","Assassin, MMORPG, Player, Regressor, Virtual Reality"
https://www.mtlnovel.com/daily-life-at-conan-undercover-distillery/,https://www.mtlnovel.net/uploads/2022/04/daily-life-at-conan-undercover-distillery-180x240.jpg.webp,Daily Life at Conan Undercover Distillery,DLCUD,在柯南卧底酒厂的日常,Dropped,return the guest,"Comedy, Fan-Fiction, Urban Life","٫ Dark, Blackbellied protagonist, Detective Conan, Detectives, Easygoing protagonist, Lazy Protagonist, Secret Organization, System"
https://www.mtlnovel.com/ascension-journey/,https://www.mtlnovel.net/uploads/2022/04/ascension-journey-180x240.jpg.webp,Ascension Journey,AJ,升维之旅,Dropped,seek truth,"Action, Fantasy, Sci-fi","Calm Protagonist, infinite, World Hopping, World Travel"
https://www.mtlnovel.com/shenhao-after-withdrawing-10-billion-the-city-was-blocked/,https://www.mtlnovel.net/uploads/2022/04/shenhao-after-withdrawing-10-billion-the-city-was-blocked-180x240.jpg.webp,"Shenhao: After Withdrawing 10 Billion, the City Was Blocked!",SAWBCWB,神豪：提现一百亿后城市被封锁了！,Dropped,480 temples,Urban Life,"Arrogant Characters, Male Protagonist, Poor to Rich, Sudden Wealth, System"
https://www.mtlnovel.com/mrs-waste-wood-exploded-again/,https://www.mtlnovel.net/uploads/2022/04/mrs-waste-wood-exploded-again-180x240.jpg.webp,Mrs. Waste Wood Exploded Again,MWWEA,废柴夫人又王炸了,Dropped,Xiao Qiye,"Romance, Wuxia","Beast Companion, Cultivation, Female Protagonist, Handsome Male Lead"
https://www.mtlnovel.com/i-am-rich-second-generation-do-whatever-i-want/,https://www.mtlnovel.net/uploads/2022/03/i-am-rich-second-generation-do-whatever-i-want-180x240.jpg.webp,"I Am Rich Second Generation, Do Whatever I Want",IARSGDWIW,我富二代，为所欲为,Dropped,I'm really proud,Urban Life,"Harem, Male Protagonist, Modern Day, Poor to Rich, Sudden Wealth, System, Underestimated Protagonist"
https://www.mtlnovel.com/urban-the-strongest-shenhao-in-the-world/,https://www.mtlnovel.net/uploads/2022/03/The-Strongest-Shenhao-in-the-World.jpg.webp,Urban: The Strongest Shenhao in the World,TSSIW,都市之万界最强神豪,Dropped,Golden Pork Rong,Urban Life,"Alternate World, Arrogant Characters, Cheats, Gate to Another World, Harem, Harem-seeking Protagonist, Interdimensional Travel, Male Protagonist, Nationalism, Netori, Orgy, Overpowered Protagonist, Perverted Protagonist, Playboys, Polygamy, Poor to Rich, Pregnancy, Rebirth, Sudden Wealth, System, Technological Gap, Threesome, Weak to Strong, World Travel"
https://www.mtlnovel.com/thats-hilarious/,https://www.mtlnovel.net/uploads/2022/03/that-s-hilarious-180x240.jpg.webp,That’s Hilarious,TH,这就很骑砍,Dropped,whole midpoint,"Fantasy, Game","Aristocrat, Army Building, Dwarfs, Game Elements, Kingdom Building, Multiple POV, Nobles, Orcs, System, Transmigration, Transported into Another World"
https://www.mtlnovel.com/shenhao-buy-bitcoin-at-the-beginning/,https://www.mtlnovel.net/uploads/2022/03/shenhao-buy-bitcoin-at-the-beginning-180x240.jpg.webp,Shenhao: Buy Bitcoin at the Beginning,SBBB,神豪：开局就买比特币,Dropped,His Majesty the King,Urban Life,"Clever Protagonist, First-time Intercourse, Harem, Male Protagonist, Orgy, Perverted Protagonist, Playboys, Poor to Rich, Ruthless Protagonist, Sudden Wealth, System, Technological Gap, Threesome"
https://www.mtlnovel.com/mystic-holy-see/,https://www.mtlnovel.net/uploads/2022/03/mystic-holy-see-180x240.jpg.webp,Mystic Holy See,MHS,神秘教廷,Dropped,tour group,"Fantasy, Xuanhuan","Absent Parents, Academy, Accelerated Growth, Adopted Children, Adventurers, Aggressive Characters, Alchemy, Aristocracy, Artifact Crafting, Artifacts, Assassins, Average-looking Protagonist, Beautiful Female Lead, Business Management, Clever Protagonist, Comedic Undertone, Contracts, Cruel Characters, Cunning Protagonist, Death of Loved Ones, Depictions of Cruelty, Doctors, Early Romance, Empires, European Ambience, Evil Gods, Evil Organizations, Evil Religions, Fantasy Creatures, God Protagonist, Godly Powers, Gods, Hidden Abilities, Long-distance Relationship, Magic, Magical Space, Male Protagonist, Medical Knowledge, Medieval, Mutated Creatures, Mystery Solving, Mystical, Nobles, Organized Crime, Orphans, Outer Space, Religions, Sadistic Characters, Secret Identity, Secret Organizations, Selfish Protagonist, Serial Killers, Spirit Users, Strength-based Social Hierarchy, Teachers, Transmigration, Wars, Weak to Strong"
https://www.mtlnovel.com/goldfinger-auction/,https://www.mtlnovel.net/uploads/2022/03/goldfinger-auction-180x240.jpg.webp,Goldfinger Auction,GA,金手指拍卖会,Dropped,Peanut Mimi,Urban Life,"Accelerated Growth, Ancient Times, Body Tempering, Cheat, Cultivation, Fast Cultivation, Game Elements, Gate to Another World, Level System, Magical Space, Male Protagonist, Martial arts, Martial Spirits, Modern World, Multiple Realms, Multiple Timelines, Romance, Sharing A Body, Soul Power, Souls, System, System Administrator, Weak to Strong"
https://www.mtlnovel.com/people-in-marvel-all-heroes-are-my-employees/,https://www.mtlnovel.net/uploads/2022/03/people-are-in-marvel-all-heroes-are-my-employees-180x240.jpg.webp,"People In Marvel, All Heroes Are My Employees",PIMAHAME,人在漫威，所有英雄都是我家员工,Dropped,and rain,Fan-Fiction,"Male Protagonist, Marvel, Marvel Universe, System, Transmigration, Weak to Strong, Wealthy Characters"
https://www.mtlnovel.com/genshin-impact-the-opening-falls-in-the-cave-of-immortals/,https://www.mtlnovel.net/uploads/2022/03/yuanshen-the-start-is-in-xianrendongfu-180x240.jpg.webp,Genshin Impact: The Opening Falls in the Cave of Immortals,GIOFCI,原神：开局落在仙人洞府,Dropped,Helpless Pippi Bear,"Game, Sci-fi","Anti-social Protagonist, Arrogant Characters, Emotionally Weak Protagonist, Fan-fiction, Fanfiction, Genshin, Harem, Harem-seeking Protagonist, Male Protagonist, Perverted Protagonist, System, Transmigration, Weak Protagonist"
https://www.mtlnovel.com/global-voyage-my-probability-is-100/,https://www.mtlnovel.net/uploads/2022/03/global-voyage-my-probability-100-180x240.jpg.webp,Global Voyage: My Probability is 100%,GVMP,全球航海：我的概率百分百,Dropped,Super WS Daxian,Sci-fi,"Apocalypse, Archery, Army Building, Beasts, Cheats, Clever Protagonist, Comedic Undertone, Cruel Characters, Depictions of Cruelty, Early Romance, Fishing, Fleet Battles, Game Elements, Game Ranking System, Genetic Modifications, Gunfighters, Hidden Abilities, Kingdom Building, Level System, Loyal Subordinates, Lucky Protagonist, Male Protagonist, Multiple Transported Individuals, Murder, Racism, Skill Assimilation, Strength-based Social Hierarchy, Survival, Survival Game, System, Threesome, Transported into a Game World, Unique Weapons, Wars, World Travel, Zombies"
https://www.mtlnovel.com/the-pengele-family-in-the-world-of-american-comics/,https://www.mtlnovel.net/uploads/2022/03/the-pengele-family-in-the-world-of-american-comics-180x240.jpg.webp,The Pengele Family In the World of American Comics,TPFIWAC,美漫世界里的彭格列家族,Dropped,Creek And Fish,"Action, Adventure, Fan-Fiction, Fantasy, Sci-fi, Xuanhuan","Action, Artifacts, Assassins, Clan Building, Fan-fiction, Fanfiction, Firearms, Hiding True Identity, Magic, Male Protagonist, Marvel, Marvel Universe, Modern Day, Movies, Organized Crime, Reincarnated in Another World, Righteous Protagonist, Secret Identity, Secret Organizations, System, Time Skip, Transmigration, Weak to Strong"
https://www.mtlnovel.com/mystery-the-last-gods-path/,https://www.mtlnovel.net/uploads/2022/03/mystery-the-last-god-s-path-180x240.jpg.webp,Mystery: The Last God’s Path,MLGP,诡秘：最后的神之途径,Dropped,silent here,"Action, Adventure, Fan-Fiction, Fantasy, Mystery, Supernatural, Xuanhuan","Acting, Calm Protagonist, Evil Gods, Evil Organizations, Evil Religions, Fan-fiction, God Protagonist, Hiding True Abilities, Hiding True Identity, Knights, Magic, Male Protagonist, Religions, Transmigration"
https://www.mtlnovel.com/shuraba-player/,https://www.mtlnovel.net/uploads/2022/03/shuraba-player-180x240.jpg.webp,Shuraba Player,SP,修罗场玩家,Dropped,时九命,"Action, Harem, Horror, Mystery, School Life, Sci-fi, Supernatural","Action, Calm Protagonist, Comedic Undertone, Cunning Protagonist, Dungeons, Game Elements, Game Ranking System, Gamers, Ghosts, Handsome Male Lead, Male Protagonist, Mystery Solving, Politics, Romantic Subplot, Secret Organizations, Spirits, System, Zombies"
https://www.mtlnovel.com/man-is-sailing-opening-question-whitebeard/,https://www.mtlnovel.net/uploads/2022/03/man-is-sailing-opening-question-whitebeard-180x240.jpg.webp,"Man is Sailing, Opening Question Whitebeard (One Piece World – Man sealed on the Moon)",MSOQW,人在航海，开局提问白胡子 / One Piece World – Man sealed on the Moon,Dropped,Summer Solstice in May,"Fan-Fiction, Fantasy","Cheats, Fan-fiction, Male Protagonist, One Piece, System"
https://www.mtlnovel.com/tease-the-heavens/,https://www.mtlnovel.net/uploads/2022/02/tease-the-heavens-180x240.jpg.webp,Tease the Heavens,TH,调戏诸天,Dropped,Nanshan a dream,"Fantasy, Xuanhuan","Evil Protagonist, Manipulative Protagonist, Rebirth, Transmigrated protagonist"
https://www.mtlnovel.com/people-in-the-book-i-became-the-biggest-villain/,https://www.mtlnovel.net/uploads/2022/02/people-in-the-book-i-became-the-biggest-villain-180x240.jpg.webp,People In the Book: I Became the Biggest Villain,PIBIBBV,人在书中：我成了最大反派,Dropped,urban scumbag,Urban Life,"Alternate World, Beautiful Female Lead, Corruption, Cruel Characters, Cultivation, Fast Cultivation, Handsome Male Lead, Harem, Harem-seeking Protagonist, Male Protagonist, Modern Day, Polygamy, R-18, Romantic Subplot Ruthless Protagonist, Ruthless Protagonist, Sexual Cultivation Technique, System, Threesome, Villain"
https://www.mtlnovel.com/your-talent-isnt-bad-it-will-be-mine-soon/,https://www.mtlnovel.net/uploads/2022/02/your-talent-is-good-the-next-second-is-mine-180x240.jpg.webp,"Your Talent Isn’t Bad, It Will Be Mine Soon",YTIBIWBMS,你的天赋不错，下一秒是我的了,Dropped,Liu Chongxiao,"Fantasy, Xuanhuan","Ability Steal, Bloodlines, Cheats, Cultivation, Cunning Protagonist, Fast Cultivation, Harem, Magic Formations, Male Protagonist, Schemes And Conspiracies, System, System Administrator, Transmigration"
https://www.mtlnovel.com/half-elf-ranger/,https://www.mtlnovel.net/uploads/2022/02/half-elf-ranger-180x240.jpg.webp,Half-elf Ranger,HER,半精灵游侠,Dropped,Nine Swords Sect,"Action, Adventure, Game","Elves, Evil Gods, Game Elements, Gods, Half-human Protagonist, Magic, Male Protagonist, System"
https://www.mtlnovel.com/sharing-the-ghost-husband-of-my-ghost-wives/,https://www.mtlnovel.net/uploads/2022/02/sharing-the-ghost-husband-of-my-ghost-wives.jpg.webp,Sharing the Ghost Husband of My Ghost Wives,SGHMGW,共享鬼夫之我的猛鬼老婆们,Dropped,colorful sea,Urban Life,"Daoism, Detectives, Fan-fiction, Ghosts, Harem, Harem-seeking Protagonist, Male Protagonist, Nationalism, Polygamy, System, Threesome, Zombies"
https://www.mtlnovel.com/fantasy-it-turns-out-that-i-am-a-peerless-god-of-war/,https://www.mtlnovel.net/uploads/2022/01/It-Turns-Out-That-I-Am-a-Peerless-God-of-War-180x240.jpg.webp,Fantasy: It Turns Out That I Am a Peerless God of War,FITOTIAPGW,玄幻：原来我是绝世武神,Dropped,Feng Ling North,"Action, Fantasy, Harem, Martial Arts","Adapted to Manhua, Isekai, Loyal Subordinates, Male Protagonist, Martial arts, Misunderstandings, Naive Protagonist, Overpowered Protagonist, Protagonist Strong from the Start, System, Underestimated Protagonist"
https://www.mtlnovel.com/extraordinary-noble/,https://www.mtlnovel.net/uploads/2022/01/extraordinary-noble-180x240.jpg.webp,Extraordinary Noble,EN,超凡大贵族,Dropped,Twenty-eight after birth,"Fantasy, Xuanhuan","Academy, Action, Adventurers, Alchemy, Aristocracy, Army Building, Average-looking Protagonist, Beautiful Female Lead, Bloodlines, Calm Protagonist, Dragon Riders, Dragon Slayers, Dragons, eastern fantasy, Elemental Magic, Empires, Evil Gods, Familial Love, Fantasy, Game Elements, Godly Powers, Gods, Hard-Working Protagonist, Kingdom Building, Kingdoms, Kingdoms Knights, Knights, Knights Level System, Loyal Subordinates, Lucky Protagonist, Magic, Magic Beasts, Male Protagonist, Monsters, Necromancer, Nobles, Priests, Secret Organizations, Sword And Magic, System, Transmigration, Wars, Weak to Strong, Wizards"
https://www.mtlnovel.com/conans-guilty-points-system/,https://www.mtlnovel.net/uploads/2022/01/Conans-Guilty-Points-System.jpg.webp,Conan’s Guilty Points System,CGPS,柯南之罪恶值系统,Dropped,73 you,"Fan-Fiction, Slice of Life","Assassins, Beautiful Female Lead, Childcare, Detectives, Early Romance, Handsome Male Lead, Harem, Harem-seeking Protagonist, Male Protagonist, Multiple Identities, System"
https://www.mtlnovel.com/welcome-to-the-world-of-power-supremacy/,https://www.mtlnovel.net/uploads/2022/01/welcome-to-the-world-of-power-supremacy.jpg.webp,Welcome To the World of Power Supremacy,WTWPS,欢迎来到实力至上主义的世界,Dropped,I am the system,Fan-Fiction,"Academy, Antihero Protagonist, Beautiful Female Lead, Calm Protagonist, Charismatic Protagonist, Clever Protagonist, Confident Protagonist, Fan-fiction, Game Ranking System, God Protagonist, Goddesses, Godly Powers, Handsome Male Lead, Harem, Harem-seeking Protagonist, Magic, Male Protagonist, Mature Protagonist, Multiple Personalities, Polygamy, System, System Administrator, Time Skip"
https://www.mtlnovel.com/crossing-the-son-of-the-villain/,https://www.mtlnovel.net/uploads/2022/01/crossing-the-son-of-the-villain-180x240.jpg.webp,Crossing the Son of the Villain,CSV,穿越反派之子,Dropped,Rat,Fan-Fiction,"Artificial Intelligence, DC, Fanfiction, Magic, Male Protagonist, Marvel, Marvel Universe, Naruto, Nationalism"
https://www.mtlnovel.com/injustice-superman-breaks-through-the-second-dimension/,https://www.mtlnovel.net/uploads/2022/01/injustice-superman-breaks-through-the-second-dimension-180x240.jpg.webp,Injustice Superman Breaks Through the Second Dimension,ISBTSD,不义超人闯二次元,Dropped,Dragon Palace,Fan-Fiction,"Alternate World, Anal, Cultivation, Fan-fiction, Marvel, Marvel Universe, Naive Protagonist, Naruto, Poisons, Racism, Ruthless Protagonist, Superpowers"
https://www.mtlnovel.com/with-one-order-all-mankind-will-follow-me-into-another-world/,https://www.mtlnovel.net/uploads/2022/01/with-one-order-all-mankind-will-follow-me-into-another-world-180x240.jpg.webp,"With One Order, All Mankind Will Follow Me Into Another World",WOOAMWFMIAW,一声令下，全人类随我攻入异世界,Dropped,Liu Dawo,"Fantasy, Xuanhuan","Army Building, Brainwashing, Male Protagonist, Multiple POV, Multiple Reincarnated Individuals"
https://www.mtlnovel.com/my-female-apprentices-are-all-future-bosses/,https://www.mtlnovel.net/uploads/2022/01/my-female-apprentices-are-all-future-bosses-180x230.jpg.webp,My Female Apprentices Are All Future Bosses,MFAAAFB,我的女徒弟们都是未来诸天大佬,Dropped,a white,"Fantasy, Xianxia","Adapted to Manhua, God Protagonist, Low-key Protagonist, OP MC, Overpowered Protagonist, Sect Development, Strong from the Start, System, Teacher Disciples Relationship, Teacher MC"
https://www.mtlnovel.com/the-sun-never-sets-in-spain/,https://www.mtlnovel.net/uploads/2021/12/The-Sun-Never-Sets-In-Spain-180x240.jpg.webp,The Sun Never Sets In Spain,TSNSIS,西班牙日不落,Dropped,Caveman,Historical,"Appearance Changes, Army Building, Businessman, Calm Protagonist, Economics, European Ambience, Firearms, Generals, Hidden Abilities, Industrialization, Kingdom Building, Male Protagonist, Military, Modern Knowledge, Multiple POV, Nobles, Politics, Royalty, Siblings Not Related by Blood, Strategic Battles, Transmigration, Wars"
https://www.mtlnovel.com/from-twin-cities-unlimited-rewards-for-the-beginning-of-the-war/,https://www.mtlnovel.net/uploads/2021/12/unlimited-rewards-starting-from-the-battle-of-the-two-cities-180x240.jpg.webp,From Twin Cities: Unlimited Rewards for the Beginning of the War,URFBW,从双城之战开始的无限奖励,Dropped,Domineering salted fish,"Fan-Fiction, Game","Clever Protagonist, Early Romance, Fanfiction, Game Elements, Male Protagonist, Scientists, System, Transmigration, Transported into a Game World"
https://www.mtlnovel.com/global-reincarnation-i-can-sign-in-to-the-dungeon-world/,https://www.mtlnovel.net/uploads/2021/12/I-Can-Sign-In-To-the-Dungeon-World-180x240.jpg.webp,Global Reincarnation: I Can Sign In To the Dungeon World,GRICSITDW,全球轮回：我可以签到副本世界,Dropped,Mo Yang Climbs the Top,Fan-Fiction,"Ability Steal, Absent Parents, Accelerated Growth, Artifacts, Based on a Movie, Battle Competition, Beautiful Female Lead, Cohabitation, Cold Love Interests, Cultivation, Hackers, Harem, Harem-seeking Protagonist, Harem-seeking Protagonist Harsh Training, Love at First Sight, Marvel, One Piece, Online Romance, Overpowered Protagonist, Polygamy, Reincarnated in Another World, Romantic Subplot, System, Wealthy Characters, World Hopping, Zombies"
https://www.mtlnovel.com/after-inheriting-the-barren-star-i-was-defeated/,https://www.mtlnovel.net/uploads/2021/12/after-inheriting-the-barren-star-i-was-defeated-180x240.jpg.webp,"After Inheriting the Barren Star, I Was Defeated",AIBSIWD,继承荒星后我暴负了,Dropped,Qi Xiaojiu,"Romance, Sci-fi","Female Protagonist, Future Civilization, Mecha, System, Wealthy Characters"
https://www.mtlnovel.com/conquer-another-world-from-the-beginning-of-the-game/,https://www.mtlnovel.net/uploads/2021/12/conquer-another-world-from-the-beginning-of-the-game-180x240.jpg.webp,Conquer Another World From the Beginning of the Game,CAWFBG,征服异界从游戏开始,Dropped,Love spicy chicken noodles,"Adventure, Sci-fi, Supernatural","Business, Fourth Disaster, Multiple Povs, Nationalism, No Pairing, Political Systems, Pseudo Holographic Game, Pseudo Religions, Scheming Protagonist"
