Link,Cover,Title,Short Title,Chinese Title,Status,Author,Genre,Tags
https://www.mtlnovel.com/what-is-the-experience-of-being-stronger-than-saitama/,https://www.mtlnovel.net/uploads/2022/08/what-is-the-experience-of-being-stronger-than-saitama-180x240.jpg.webp,What is the Experience of Being Stronger Than Saitama?,WEBSTS,比琦玉还强是什么体验,Completed,fogy,Fantasy,"Ability Steal, Beautiful Female Lead, Heroes, Male Protagonist, Modern World, Multiple Identities, Secret Organizations, Strong to Stronger, Superpowers"
https://www.mtlnovel.com/love-like-the-galaxy/,https://www.mtlnovel.net/uploads/2022/08/love-like-the-galaxy-180x240.jpg.webp,Love Like the Galaxy,LLTG,"星汉灿烂, 幸甚至哉",Completed,Guan Xin Ze Luan,"Comedy, Drama, Historical, Romance","Female Protagonist, Handsome Male Lead, Time Travel"
https://www.mtlnovel.com/gold-medal-mediator/,https://www.mtlnovel.net/uploads/2022/08/gold-medal-mediator-quick-pass-gl-180x240.jpg.webp,Gold Medal Mediator,GMM,金牌调解员[快穿]（gl）,Completed,柒殇祭,Yuri,"BDSM, Female Protagonist, Quick Transmigration, Rape, Sexual Abuse, System, Yandere"
https://www.mtlnovel.com/her-majesty-was-pregnant-before-entering-the-palace/,https://www.mtlnovel.net/uploads/2022/08/empress-was-happy-before-entering-the-palace-180x240.jpg.webp,Her Majesty Was Pregnant Before Entering the Palace,HMWPBEP,娘娘进宫前有喜了,Completed,Gongsun Xiaoyue,Romance,"Cooking, Female Protagonist, Handsome Male Lead, Pregnancy, Transmigration"
https://www.mtlnovel.com/im-walking-the-career-line-in-dog-blood/,https://www.mtlnovel.net/uploads/2022/08/i-m-walking-the-career-line-in-dog-blood-quick-wear-180x240.jpg.webp,I’m Walking the Career Line In Dog Blood,IWCLIDB,我在狗血文里走事业线（快穿）,Completed,green bamboo leaves,"Adventure, Shounen Ai","shounen ai, Transmigration, World Hopping"
https://www.mtlnovel.com/conans-denial-of-confession/,https://www.mtlnovel.net/uploads/2022/08/conan-s-denial-of-confession-180x240.jpg.webp,Conan’s Denial of Confession,CDC,柯南之拒绝告白,Completed,Aga next door,"Comedy, Fan-Fiction, Urban Life","Detective Conan, Female Protagonist, System, Transmigration"
https://www.mtlnovel.com/weak-a-she-just-wants-to-live-to-the-end/,https://www.mtlnovel.net/uploads/2022/08/weak-a-she-just-wants-to-live-to-the-end-180x240.jpg.webp,"Weak A, She Just Wants To Live To the End",WASJWTLTE,弱A她只想活到最后,Completed,Arie Nanto,Yuri,"ABO, Entertainment, Romance, wearing a book"
https://www.mtlnovel.com/my-hero-academia-my-personality-is-the-world/,https://www.mtlnovel.net/uploads/2022/08/hero-academia-my-personality-is-the-world-180x240.jpg.webp,My Hero Academia: My Personality is the World,MHAMPW,英雄学院：我的个性是世界,Completed,goodbye ex,Fan-Fiction,"Discrimination, Harem, Harem-seeking Protagonist, Heroes, Male Protagonist, Narcissistic Protagonist, Nationalism, Racism, Schemes And Conspiracies, Sex Slaves, Sexual Abuse, Slave Harem"
https://www.mtlnovel.com/the-female-officer-became-a-farmer-after-getting-reborn/,https://www.mtlnovel.net/uploads/2022/08/reborn-special-female-soldiers-are-farming-180x240.jpg.webp,The Female Officer Became a Farmer After Getting Reborn,FOBFAR,重生特种女兵在种田,Completed,Zhou Ji's Nine Lives Sick Cat,Romance,"Ancient Times, Beautiful Female Lead, Female Protagonist, Handsome Male Lead, Magical Space, Rebirth, Transmigration"
https://www.mtlnovel.com/after-the-global-evolution-i-stand-at-the-top-of-the-food-chain/,https://www.mtlnovel.net/uploads/2022/08/After-the-Global-Evolution-I-Stand-at-the-Top-of-the-Food-Chain-1-180x240.jpg.webp,"After the Global Evolution, I Stand at the Top of the Food Chain",GETOP,全球进化后我站在食物链顶端,Completed,Qi Liu,"Fantasy, Horror, Psychological, Sci-fi, Shounen Ai","Anti-social Protagonist, Apathetic Protagonist, Apocalypse, Calm Protagonist, Charismatic Protagonist, Charming Protagonist, Clever Protagonist, Cold Protagonist, Doctors, Dragons, Gore, Handsome Male Lead, Healers, Insects, Love Interest Falls in Love First, Military, Mutations, Mysterious Family Background, Older Love Interests, Parasites, Power Couple, Psychopaths, Ruthless Protagonist, Special Abilities, Strong Love Interests, System Administrator, Time Manipulation, Weak to Strong"
https://www.mtlnovel.com/decadent-beauty-rely-on-gou-became-popular/,https://www.mtlnovel.net/uploads/2022/08/decadent-beauty-rely-on-gou-became-popular-180x240.jpg.webp,"Decadent Beauty, Rely on Gou Became Popular",DBRGBP,颓废美人，靠苟爆红了,Completed,Salt Baked Lobster,Comedy,"Beautiful Female Lead, Cautious Protagonist, Enemies Become Allies, Entertainment Industry, Female Protagonist, Handsome Male Lead, Lack of Common Sense, Misunderstandings, Survival Game"
https://www.mtlnovel.com/the-female-generals-wife-chasing-road/,https://www.mtlnovel.net/uploads/2022/08/the-female-general-s-wife-chasing-road-gl-180x240.jpg.webp,The Female General’s Wife Chasing Road,TFGWCR,女将军的追妻路gl,Completed,Zuomuchachajun,Yuri,"Ancient China, Commoner Life, Doing Business, Get Rich, Strong MC, Time Travel"
https://www.mtlnovel.com/the-legendary-mechanic-in-marvel-universe/,https://www.mtlnovel.net/uploads/2022/08/the-legendary-mechanic-in-marvel-universe-180x240.jpg.webp,The Legendary Mechanic in Marvel Universe,LMMU,美漫里的超神机械师,Completed,Liangzi Meng Ka,"Action, Adventure, Sci-fi","Fanfiction, Male Protagonist, Marvel, Marvel Universe, System, Transmigration"
https://www.mtlnovel.com/child-brides-peaches-and-plums-are-all-over-the-world/,https://www.mtlnovel.net/uploads/2022/08/child-bride-s-peaches-and-plums-are-all-over-the-world-180x240.jpg.webp,Child Bride’s Peaches and Plums Are All Over the World,CBPPAAOW,童养媳之桃李满天下,Completed,Yu Yuzhu,"Romance, Sci-fi","Ancient Times, Family, Female Protagonist, Male Protagonist, Multiple Protagonists, Reborn"
https://www.mtlnovel.com/rebirth-the-return-of-the-great/,https://www.mtlnovel.net/uploads/2022/08/rebirth-the-return-of-the-great.jpg.webp,Rebirth: The Return of the Great,RROTG,重生：大帝归来,Completed,fly alone,"Action, Fantasy, Harem, Mature, Xianxia","Beautiful Female Lead, Fast Cultivation, Immortal, Male Protagonist, Second Chance"
https://www.mtlnovel.com/daily-life-after-marriage-with-a-boss/,https://www.mtlnovel.net/uploads/2022/08/daily-life-after-marriage-with-a-boss-180x240.jpg.webp,Daily Life After Marriage with a Boss,DLAMB,与大佬的婚后日常,Completed,one after another and light,Yaoi,"Absent Parents, Arrogant Characters, Blind Protagonist, Businessmen, Calm Protagonist, Child Abuse, Cohabitation, Cold Love Interests, Complex Family Relationships, Cute Story, Depression, Devoted Love Interests, Disabilities, Doting Love Interests, Emotionally Weak Protagonist, Family Business, Family Conflict, Handsome Male Lead, Heartwarming, Hiding True Identity, Hospital, Illigitimate Child, Love at First Sight, Love Interest Falls in Love First, Marriage, Marriage of Convenience, Misunderstandings, Older Love Interests, President, Secret Identity, Sickly Characters, Strong Love Interests, Wealthy Characters"
https://www.mtlnovel.com/my-money-kingdom/,https://www.mtlnovel.net/uploads/2022/08/my-money-kingdom.jpg.webp,My Money Kingdom,MMK,我的金钱王国,Completed,big laughing plane,Urban Life,"College/University, Fellatio, Handjob, Harem, Harem-seeking Protagonist, Male Protagonist, Perverted Protagonist, Playboys, Poor to Rich, Rebirth, Sex Slaves, System, Threesome"
https://www.mtlnovel.com/from-white-box-to-supervision/,https://www.mtlnovel.net/uploads/2022/07/from-white-box-to-supervision-180x240.jpg.webp,From White Box To Supervision,FWBTS,从白箱到监督,Completed,cuttlefish in water,Fan-Fiction,"Ancient ChinaFanfiction, Animator, Beautiful Female Lead, Cheats, Devoted Love Interests, Early Romance, Famous Protagonist, Fanfiction, Magical Space, Male Protagonist, Writers"
https://www.mtlnovel.com/the-infinite-journey-of-cruelty/,https://www.mtlnovel.net/uploads/2022/08/the-infinite-journey-of-cruelty-180x240.jpg.webp,The Infinite Journey of Cruelty,TIJC,虐杀原形的无限之旅,Completed,parrot essence,"Action, Fan-Fiction, Sci-fi","Biomass, Blacklight, Chen Hegao, Comedic Undertone, Contagonist, Evolution, Genetic Modifications, Godzilla, Infinite Flow, Jack of All Trades, Late Romance, Male Protagonist, Mimicry, Movies, Multiple Worlds, Non-humanoid Protagonist, Predator, Racism, Shameless, Skill Assimilation, Teke Teke, Telephone Sheep, Tentacles, Virus"
https://www.mtlnovel.com/dressed-as-the-scum-a-in-the-campus-literature/,https://www.mtlnovel.net/uploads/2022/08/dressed-as-the-scum-a-in-the-campus-literature-180x240.jpg.webp,Dressed As the Scum a In the Campus Literature,DASICL,穿成校园文里的渣A,Completed,Luo Xiaopai,Yuri,"Beautiful Female Lead, Childcare, Female Protagonist, Omegaverse, Transmigration, Yuri"
https://www.mtlnovel.com/my-omega-superior-has-a-tail/,https://www.mtlnovel.net/uploads/2022/08/my-omega-superior-has-a-tail-180x240.jpg.webp,My Omega Superior Has a Tail,MOSHT,Omega上司有尾巴,Completed,Hun Yuan San Xi,"Action, Adult, Fantasy, Mature, Mecha, Mystery, Romance, Supernatural, Yaoi","Adopted Children, Army, Battle Academy, Beastkin, Campus Love, Charming Protagonist, Childish Protagonist, Clever Protagonist, Clingy Lover, Cold Love Interests, Cross-dressing, Devoted Love Interests, Doting Love Interests, Enemies Become Lovers, Familial Love, Family, Family Business, First-time Interc**rse, Generals, Hard-Working Protagonist, Hiding True Identity, Human-Nonhuman Relationship, Love Interest Falls in Love First, Military, Mpreg, Non-humanoid Protagonist, Omegaverse, Orphans, Pirates, Power Couple, Protagonist Falls in Love First, Protagonist Strong from the Start, Schemes And Conspiracies, Secret Organizations, Secret Relationship, Smart Couple, Wealthy Characters"
https://www.mtlnovel.com/the-attack-of-little-red-riding-hood/,https://www.mtlnovel.net/uploads/2022/08/The-Attack-of-Little-Red-Riding-Hood-180x240.jpg.webp,The Attack of Little Red Riding Hood,ALRRH,进击的小红帽,Completed,Grumpy Crab,"Comedy, Fantasy, Romance","Depression, Female Protagonist, Handsome Male Lead, Hospital, Sickly Characters, Suicides"
https://www.mtlnovel.com/the-county-magistrate-is-not-slag-very-a/,https://www.mtlnovel.net/uploads/2022/08/the-county-magistrate-is-not-slag-very-a-180x240.jpg.webp,The County Magistrate is Not Slag Very A,TCMNSVA,县令不渣很A,Completed,July shore,Yuri,"ABO, Ancient Times, Aristocracy, Beautiful Female Lead, beautiful heroine, Charismatic Protagonist, Charming Protagonist, Cold Love Interests, Cross-dressing, Devoted Love Interests, Doting Love Interests, Female Protagonist, Generals, Nobles, Pregnancy, Protagonist Falls in Love First, Protagonist Strong from the Start, Rebellion, Top MC"
https://www.mtlnovel.com/druids-marvel-travels/,https://www.mtlnovel.net/uploads/2022/08/druid-s-marvel-travels-180x240.jpg.webp,Druid’s Marvel Travels,DMT,德鲁伊的漫威游记,Completed,Master said??/a>,"Action, Adventure, Fan-Fiction, Fantasy","Azeroth, Fan-fiction, Fanfiction, Fantasy, Godly Powers, Healers, Magic, Male Protagonist, Marvel, Marvel Universe, Pets, Righteous Protagonist, Transmigration, World of Warcraft"
https://www.mtlnovel.com/dressed-as-a-villains-little-trick/,https://www.mtlnovel.net/uploads/2022/07/dressed-as-a-villain-s-little-trick-180x240.jpg.webp,Dressed As a Villain’s Little Trick,DAVLT,穿成病娇反派的小作精,Completed,tea tea wood,"Comedy, Drama, Fantasy, Josei, Xianxia","Arrogant Characters, Cheats, Cold Love Interests, Cruel Characters, Cultivation, Depictions of Cruelty, Doting Parents, Female Protagonist, Handsome Male Lead, Resurrection, Revenge, Schemes And Conspiracies, Shameless Protagonist, System, Transmigration"
https://www.mtlnovel.com/this-is-how-the-heavens-and-the-worlds-come/,https://www.mtlnovel.net/uploads/2022/08/this-is-how-the-heavens-and-the-worlds-come-180x240.jpg.webp,This is How the Heavens and the Worlds Come,THHWC,诸天万界是这么来的,Completed,go home and die,"Fantasy, Xuanhuan","Creation, Male Protagonist, Mecha"
https://www.mtlnovel.com/all-over-the-world-to-save-my-wife/,https://www.mtlnovel.net/uploads/2022/08/all-over-the-world-to-save-my-wife-quick-wear-180x240.jpg.webp,All Over the World To Save My Wife,AOWTSMWW,满世界救老婆（快穿）,Completed,Chaoling,Yuri,"Female Protagonist, Quick Transmigration, World Hopping"
https://www.mtlnovel.com/the-picked-lion-touched-porcelain/,https://www.mtlnovel.net/uploads/2022/07/the-picked-lion-touched-porcelain-180x240.jpg.webp,The Picked Lion Touched Porcelain,TPLTP,被捡来的狮子碰瓷了,Completed,Luan Yunxia,"Drama, Yaoi","beastman, Doting Parents, Futuristic Setting, Interstellar, Military"
https://www.mtlnovel.com/a-good-protagonist-bends-when-he-says/,https://www.mtlnovel.net/uploads/2022/07/a-good-protagonist-bends-when-he-says-quick-wear-180x240.jpg.webp,A Good Protagonist Bends When He Says,AGPBWHS,好好的主角说弯就弯[快穿],Completed,King Luo,"Comedy, Fantasy","Female Protagonist, No Cp, No romance, Quick Transmigration, System, World Hopping, World Travel"
https://www.mtlnovel.com/the-whole-live-room-is-knocking-me-and-the-female-partners-cp/,https://www.mtlnovel.net/uploads/2022/07/the-whole-live-room-is-knocking-me-and-the-female-partner-s-cp-180x240.jpg.webp,The Whole Live Room is Knocking Me and the Female Partner’s CP,TWLRKMFPC,全直播间都在磕我和女配的cp,Completed,Tangerine Maltose,Yuri,"System, Yuri"
https://www.mtlnovel.com/online-game-island-war/,https://www.mtlnovel.net/uploads/2022/07/online-game-island-war.jpg.webp,Online Game: Island War,OGIW,网游之海岛战争,Completed,half moon golden scale,"Action, Adventure, Game","Army Building, Cheat, Game Online, Kingdom Building, Male Protagonist"
https://www.mtlnovel.com/the-squeamish-little-brother-of-the-actor/,https://www.mtlnovel.net/uploads/2022/07/the-squeamish-little-brother-of-the-actor-ancient-wears-the-present-180x240.jpg.webp,The Squeamish Little Brother of the Actor,TSLB,影帝的娇气小哥儿［古穿今］,Completed,good qiu,Yaoi,"Ancient Times, Childish Protagonist, Complex Family Relationships, Cute Protagonist, Cute Story, Devoted Love Interests, Doting Love Interests, Familial Love, Family, Family Business, Handsome Male Lead, Modern Day, Mpreg, Naive Protagonist, Pregnancy, Reincarnated in Another World, Showbiz, Strong Love Interests, Transmigration"
https://www.mtlnovel.com/female-official-in-the-east-palace/,https://www.mtlnovel.net/uploads/2022/07/qing-wear-female-official-in-the-east-palace-180x240.jpg.webp,Female Official In the East Palace,FOIEP,[清穿]东宫女官,Completed,Zhang Jiayin,Historical,"Ancient Times, Female Protagonist, No Cp, No romance"
https://www.mtlnovel.com/open-the-simple-mode-after-wearing-the-book/,https://www.mtlnovel.net/uploads/2022/07/open-the-simple-mode-after-wearing-the-book-180x240.jpg.webp,Open the Simple Mode After Wearing the Book,OSMAWB,穿书后开启了简单模式,Completed,water moon breeze,"Historical, Yuri","Absent Parents, Abusive Characters, Adopted Protagonist, Aggressive Characters, Ancient Times, Beautiful Female Lead, Character Development, Character Growth, Cold Love Interests, Complex Family Relationships, Disabilities, Female Protagonist, Love Interest Falls in Love First, Manipulative Characters, Marriage, Mysterious Family Background, Possessive Characters, Royalty, Sickly Characters, Transmigration, Villainess Noble Girls, Wealthy Characters"
https://www.mtlnovel.com/little-madmans-guide-to-acting-good/,https://www.mtlnovel.net/uploads/2022/07/little-madman-s-guide-to-acting-goodjpeg-180x240..webp,Little Madman’s Guide to Acting Good,LMGAG,小疯子装乖指南[重生],Completed,李温酒,"Fantasy, Romance, Shounen Ai","Businessmen, Depression, Doting Older Siblings, Doting Parents, Familial Love, Family Business, Handsome Male Lead, Kind Love Interests, Reincarnation, Revenge, Second Chance, Slow Romance"
https://www.mtlnovel.com/city-my-apprentice-is-a-boss/,https://www.mtlnovel.net/uploads/2022/07/my-apprentice-in-the-city-is-a-boss-180x240.jpg.webp,City: My Apprentice is a Boss,MAIB,都市之我的徒弟是大佬,Completed,green radish green radish,Urban Life,"Cheats, Male Protagonist, Overpowered Protagonist, System, System Administrator, Teachers"
https://www.mtlnovel.com/no-8-pawnshop/,https://www.mtlnovel.net/uploads/2022/07/comprehensive-no-8-pawnshop-180x240.jpg.webp,No. 8 Pawnshop,N8P,[综]八号当铺.,Completed,I was too late,"Fantasy, Martial Arts, Wuxia","Female Protagonist, No Cp, No romance"
https://www.mtlnovel.com/american-manga-god/,https://www.mtlnovel.net/uploads/2022/07/american-manga-god-180x240.jpg.webp,American Manga God,AMG,美漫法神,Completed,Yu Yunfei,"Fantasy, Xuanhuan","Cheats, Fan-fiction, Fanfiction, Harem, Harem-seeking Protagonist, Magic, Male Protagonist, Marvel, Marvel Universe, Time Travel, Transmigration, Weak to Strong"
https://www.mtlnovel.com/dressed-in-white-moonlight-her-ex-wife/,https://www.mtlnovel.net/uploads/2022/07/dressed-in-white-moonlight-her-ex-wife-180x240.jpg.webp,Dressed In White Moonlight Her Ex-wife,DIWMHE,穿成白月光她前妻,Completed,Crazy Rabbit,,Shoujo-Ai Subplot
https://www.mtlnovel.com/rebirth-turn-of-the-century/,https://www.mtlnovel.net/uploads/2022/07/rebirth-turn-of-the-century-180x240.jpg.webp,Rebirth Turn of the Century,RTC,重生世纪之交,Completed,grass for a long time,Urban Life,"Business Management, Businessmen, Cowardly Protagonist, Early Romance, Hard-Working Protagonist, Harem, Harem-seeking Protagonist, Lack of Common Sense, Male Protagonist, Playboys, Poor to Rich, Rebirth"
https://www.mtlnovel.com/raiders-counterattack-quick-transmigration/,https://www.mtlnovel.net/uploads/2022/07/raiders-counterattack-quick-transmigration-180x240.jpg.webp,Raiders Counterattack [Quick Transmigration],RC,反攻攻略[快穿],Completed,持续修仙,"Action, Adult, Drama, Fantasy, Romance, Yaoi","Amnesia, Aristocracy, Artificial Intelligence, Calm Protagonist, Celebrities, Doting Love Interests, First-time Interc**rse, Futuristic Setting, Handsome Male Lead, Love Interest Falls in Love First, Military, Modern Day, Seme Protagonist, System Administrator, Transmigration, Transported into a Game World, Vampires, World Hopping"
https://www.mtlnovel.com/players-please-respect-yourself/,https://www.mtlnovel.net/uploads/2022/07/players-please-respect-yourself-180x240.jpg.webp,Players Please Respect Yourself,PPRY,玩家请自重,Completed,Yu Yunfei,"Fantasy, Xuanhuan","Fan-fiction, Game Elements, Handsome Male Lead, Male Protagonist, System"
https://www.mtlnovel.com/salted-fish-handed-over-the-binding-system/,https://www.mtlnovel.net/uploads/2022/07/salted-fish-handed-over-the-binding-system-180x240.jpg.webp,Salted Fish Handed Over the Binding System,SFHOBS,咸鱼把绑定系统上交了,Completed,Mu Yu,"Fantasy, Sci-fi","Female Protagonist, Future, Interstellar, Lucky Protagonist, No Cp, No romance, System"
https://www.mtlnovel.com/rebirth-national-crown-prince/,https://www.mtlnovel.net/uploads/2022/07/the-reborn-national-prince-180x240.jpg.webp,Rebirth: National Crown Prince,RNCP,重生之国民太子爷,Completed,chubby plum,"Gender Bender, Romance","Abandoned Children, Absent Parents, Acting, Androgynous Characters, Anti-social Protagonist, Assassins, Basketball, Beast Companions, beautiful heroine, Betrayal, Black Belly, Bullying, Businessmen, Calm Protagonist, Character Development, Character Growth, Charismatic Protagonist, Charming Protagonist, Clever Protagonist, Clingy Lover, Cold Love Interests, Cold Protagonist, College/University, Complex Family Relationships, Crossdressing, Cunning Protagonist, Death of Loved Ones, Devoted Love Interests, Doting Love Interests, Emotionally Weak Protagonist, Entertainment, Family Business, Female Protagonist, Gaming/E-Sport, Hackers, Handsome Male Lead, Harsh Training, Hiding True Abilities, Human Experimentation, Kidnappings, Love Interest Falls in Love First, Male Yandere, Martial arts, Mismatched Couple, Misunderstandings, Multiple CP, Multiple Reincarnated Individuals, Obsessive Love, Possessive Characters, Previous Life, Protagonist Strong from the Start, Rebirth, Ruthless Protagonist, Schemes And Conspiracies, System, Unrequited Love, Wealthy Characters, Yandere"
https://www.mtlnovel.com/i-the-villain-licks-the-dogs-father-specializing-in-all-kinds-of-protagonists/,https://www.mtlnovel.net/uploads/2022/07/i-the-villain-licks-the-dog-s-father-specializing-in-all-kinds-of-protagonists.jpg.webp,"I! The Villain Licks the Dog’s Father, Specializing In All Kinds of Protagonists",IVLDFSIAKP,我！反派舔狗他爹，专打各种主角,Completed,stand alone,Urban Life,"Harem, Harem-seeking Protagonist, Male Protagonist, Multiple Reincarnated Individuals, System, Villain"
https://www.mtlnovel.com/the-reborn-lady-is-farming/,https://www.mtlnovel.net/uploads/2022/07/the-reborn-lady-is-farming-180x240.jpg.webp,The Reborn Lady is Farming,TRLF,重生娘子在种田,Completed,Yu Yuzhu,"Romance, Sci-fi, Slice of Life","Ancient Times, Farming, Female Protagonist"
https://www.mtlnovel.com/a-magical-hogwarts/,https://www.mtlnovel.net/uploads/2022/07/some-magical-hogwarts-180x240.jpg.webp,A Magical Hogwarts,AMH,某魔法的霍格沃茨,Completed,Crows,Fan-Fiction,"Alchemy, Beautiful Female Lead, Comedic Undertone, Crafting, Death, Famous Protagonist, Fanfiction, Hard-Working Protagonist, Harem, Harry Potter, Magic, Male Protagonist, Near-Death Experience, Overpowered Protagoninst, Phoenixes, Polygamy, Power Couple, Reincarnated in Another World, Romantic Subplot, Smart, Time Loop, Wizards"
https://www.mtlnovel.com/after-rebirth-i-became-the-scum-gongs-uncles-destined-omega/,https://www.mtlnovel.net/uploads/2022/07/after-rebirth-i-became-the-scum-gong-s-uncle-s-destined-omega-180x240.jpg.webp,"After Rebirth, I Became the Scum Gong’s Uncle’s Destined Omega",ARIBSGUDO,重生后我成了渣攻他叔的天命Omega,Completed,黑猫白袜子,"Drama, Fantasy, Romance, Shounen Ai, Yaoi","Artificial Intelligence, Futuristic Setting, Human Experimentation, Love Interest Falls in Love First, Male Yandere, Military, Obsessive Love, Older Love Interests, Omegaverse, Past Plays a Big Role, Possessive Characters, Reincarnation, Second Chance, Wealthy Characters"
https://www.mtlnovel.com/stratholme-god/,https://www.mtlnovel.net/uploads/2022/07/stratholme-180x240.jpg.webp,Stratholme God,SG,斯坦索姆神豪,Completed,Yu Yunfei,"Fantasy, Game","Fan-fiction, Male Protagonist"
https://www.mtlnovel.com/accidentally-born-in-the-60s/,https://www.mtlnovel.net/uploads/2022/07/accidentally-born-in-the-60s-180x240.jpg.webp,Accidentally born in the ’60s,ABI60,不小心生在六零年,Completed,Xinyongka,"Adventure, Drama, Romance, Slice of Life","Age Progression, Beautiful Female Lead, Business Management, Familial Love, Family Business, Female Protagonist, Handsome Male Lead, Hidden Abilities, Magical Space, Poor to Rich, Transmigration"
https://www.mtlnovel.com/be-the-golden-finger-for-the-actress-rival/,https://www.mtlnovel.net/uploads/2022/07/be-the-golden-finger-gl-for-the-actress-rival-180x240.jpg.webp,Be the Golden Finger for the Actress’ Rival,BGFFAR,给影后情敌当金手指GL,Completed,little sandalwood,Yuri,"comedy, Entertainment Circle, System, Transmigration"
https://www.mtlnovel.com/who-doesnt-like-a-sweet-little-alpha/,https://www.mtlnovel.net/uploads/2022/07/who-doesn-t-like-a-sweet-little-alpha-180x240.png.webp,Who Doesn’t Like a Sweet Little Alpha?,WDLSLA,小甜A谁不喜欢呢,Completed,最爱梅子酒,"Romance, Yaoi","Manly Gay Couple, Omegaverse, Power Couple, R*pe, Reverse R*pe, Transported to Another World"
