Link,Cover,Title,Short Title,Chinese Title,Status,Author,Genre,Tags
https://www.mtlnovel.com/the-female-partner-thinks-about-it/,https://www.mtlnovel.net/uploads/2022/02/the-female-partner-thinks-about-it-quick-wear-180x240.jpg.webp,The Female Partner Thinks About It,TFPTAIW,女配想开了(快穿),Completed,five mushrooms,Romance,"Beautiful Female Lead, Complex Family Relationships, Female Protagonist, Marriage, Multiple CP, Multiple Realms, Quick Transmigration, World Hopping"
https://www.mtlnovel.com/lord-is-the-queen-you-have-to-coax/,https://www.mtlnovel.net/uploads/2022/02/lord-is-the-queen-you-have-to-coax-180x240.jpg.webp,"Lord is the Queen, You Have To Coax!",LQYHTC,爷是女王，得哄着！,Completed,unruly phoenix,Romance,"Female Protagonist, Handsome Male Lead, Martial arts, Rebirth"
https://www.mtlnovel.com/special-years/,https://www.mtlnovel.net/uploads/2022/02/special-years-180x240.jpg.webp,Special Years,SY,特种岁月,Completed,Yan Qiguan,"Action, Military","Male Protagonist, Nationalism, Racism"
https://www.mtlnovel.com/black-bellied-vs-black-bellied-ultimate-showdown/,https://www.mtlnovel.net/uploads/2022/02/black-bellied-vs-black-bellied-ultimate-showdown-180x240.jpg.webp,Black-bellied vs. Black-bellied: Ultimate Showdown,BVBUS,幕后獵手,Completed,Xi He Qing Ling,"Adult, Drama, Yaoi","Adapted to Drama CD, Black Belly, Businessmen, Calm Protagonist, Handsome Male Lead, Love Interest Falls in Love First, Modern Day, Protagonist Strong from the Start, Wealthy Characters"
https://www.mtlnovel.com/screenwriter-mystery/,https://www.mtlnovel.net/uploads/2022/02/screenwriter-mystery-180x240.jpg.webp,Screenwriter Mystery,SM,编剧神秘,Completed,Heart stealing on the moon,"Action, Fantasy, Sci-fi","Cold Protagonist, God Like MC, Male Protagonist, Racism, Ruthless Protagonist, System"
https://www.mtlnovel.com/quickly-wear-a-female-supporting-role-calm-down/,https://www.mtlnovel.net/uploads/2022/02/quickly-wear-a-female-supporting-role-calm-down-180x240.jpg.webp,"Quickly Wear a Female Supporting Role, Calm Down",QWFSRCD,快穿女配冷静点,Completed,Duo,Sci-fi,"Transmigration, World Hopping"
https://www.mtlnovel.com/twisted-realm/,https://www.mtlnovel.net/uploads/2022/02/twisted-realm-180x240.jpg.webp,Twisted Realm,TR,扭曲界域,Completed,Sanshengyu,"Action, Fantasy, Xuanhuan","Cold Protagonist, Gate to Another World, Male Protagonist, Rebirth"
https://www.mtlnovel.com/doomsday-rebirth-the-female-partner-turns-over/,https://www.mtlnovel.net/uploads/2022/02/doomsday-rebirth-the-female-partner-turns-over.jpg.webp,"Doomsday Rebirth, The Female Partner Turns Over",DRFPTO,末世重生女配翻身,Completed,years,"Drama, Josei, Sci-fi","Apocalypse, Arrogant Characters, Cruel Characters, Depictions of Cruelty, Female Protagonist, Handsome Male Lead, Magical Space, Past Trauma, Rebirth, Revenge, Survival, Weak to Strong, Zombies"
https://www.mtlnovel.com/after-wearing-the-book-i-became-the-villains-contract-beast/,https://www.mtlnovel.net/uploads/2022/02/After-Wearing-the-Book-I-Became-the-Villains-Contract-Beast-180x240.jpg.webp,"After Wearing the Book, I Became the Villain’s Contract Beast",AWBIBVCB,穿书后我成了反派的契约兽,Completed,unruly phoenix,Romance,"Cold Love Interests, Doting Love Interests, Female Protagonist, Half-human Protagonist, Handsome Male Lead, Human-Nonhuman Relationship, Mythical Beasts, Transmigration"
https://www.mtlnovel.com/single-dog-ending-system/,https://www.mtlnovel.net/uploads/2022/02/single-dog-ending-systemjpeg-180x240..webp,Single Dog Ending System,SDES,单身狗终结系统[快穿],Completed,Li Lanlan,"Adult, Comedy, Drama, Mature, Romance, School Life, Yaoi","Acting, Amnesia, Apocalypse, Bullying, Businessmen, Calm Protagonist, Cold Protagonist, Devoted Love Interests, Doting Love Interests, Fat to Fit, Ghosts, Handsome Male Lead, Love Interest Falls in Love First, Lovers Reunited, Multiple Personalities, Obsessive Love, Poor to Rich, Proactive Protagonist, Rich to Poor, Showbiz, System Administrator, Transmigration, Transported into a Game World, World Hopping, Zombies"
https://www.mtlnovel.com/anime-heroine-who-travels-through-the-blackened-way/,https://www.mtlnovel.net/uploads/2022/02/anime-heroine-who-travels-through-the-blackened-way.jpg.webp,Anime Heroine Who Travels Through the Blackened Way,AHWTTBW,穿越方式黑化的动漫女主,Completed,Ling of Gemini,"Fan-Fiction, Fantasy","Chuning MC, Female MC, Female Protagonist, Human Experience, Male to Female, Multiple Body, Naruto, One Piece"
https://www.mtlnovel.com/marry-first-love-next-falling-in-love-with-you/,https://www.mtlnovel.net/uploads/2022/02/marry-first-love-next-falling-in-love-with-you-180x240.jpg.webp,"Marry First, Love Next- Falling in love with you",MFLN,先婚后爱之淡淡的爱上你,Completed,Tíng Xià ā Qián,"Comedy, Drama, Romance, Slice of Life","Beautiful Female Lead, Character Growth, Clumsy Love Interests, Couple Growth, Cute Story, Easy Going Life, Female Protagonist, Handsome Male Lead, Marriage, Marriage of Convenience, Modern Day"
https://www.mtlnovel.com/earth-era/,https://www.mtlnovel.net/uploads/2022/02/earth-era.jpg.webp,Earth Era,EE,地球纪元,Completed,Rainbow Gate,Sci-fi,"Aliens, Interconnected Storylines, Multiple Protagonists, Outer Space, Spaceship, Technological Gap, Time Skip"
https://www.mtlnovel.com/i-have-been-the-emperor-of-europe-since-i-was-a-child-i-have-worn-books/,https://www.mtlnovel.net/uploads/2022/02/i-have-been-the-emperor-of-europe-since-i-was-a-child-i-have-worn-books-180x240.jpg.webp,I Have Been the Emperor of Europe Since I Was a Child. I Have Worn Books.,IHBEESIWCIHWB,从小就是欧皇的我穿书了,Completed,scratch time,Romance,"Entertainment Circle, Female Protagonist, Lucky Protagonist, Rich family, Transmigration"
https://www.mtlnovel.com/reborn-oligarchs-1991/,https://www.mtlnovel.net/uploads/2022/02/Reborn-Oligarchs-1991.jpg.webp,Reborn Oligarchs 1991,RO91,重生寡头1991,Completed,Stupid Pig,"Action, Historical, Mature, Urban Life","Adultery, Arms Trade, Beautiful Female Lead, Boss-Subordinate Relationship, Bribery, Business Empire, Business Management, Businessmen, Capitalism, Charming Protagonist, Civil Wars, Clever Protagonist, Cold Protagonist, Communist, Corrupt Officials, Cunning Protagonist, Escorts, Evil Characters, Evil Protagonist, Extortion, Gangsters, Genius Protagonist, Hard-Working Protagonist, Harem, Harem-seeking Protagonist, Kgb, Lack of Common Sense, Loyal Subordinates, Male Protagonist, Manipulative Characters, Military, Organized Crime, Perverted Protagonist, Political Family, Politics, Poor to Rich, R-18, Rebirth, Rich Protagonist, Ruthless Protagonist, Schemes And Conspiracies, Schemes and Conspiracy, Sexual Abuse, Socialism, Soviet Union, Spy, stock Trading, Subservient Female Leads, Trade, Wealthy Characters"
https://www.mtlnovel.com/crossing-to-live-in-the-wilderness-plains/,https://www.mtlnovel.net/uploads/2022/02/crossing-to-live-in-the-wilderness-plains-180x240.jpg.webp,Crossing to Live in the Wilderness Plains,CTLWP,穿越之宅在荒野平原过日子,Completed,Murong Libai,"Adventure, Fantasy, Romance, Shounen Ai, Slice of Life","Ancient Times, Animal Characteristics, Beasts, Calm Protagonist, Caring Protagonist, Clan Building, Cooking, Devoted Love Interests, Doting Love Interests, Fantasy Creatures, Fantasy World, Farming, Hard-Working Protagonist, Helpful Protagonist, Kind Love Interests, Love at First Sight, Love Interest Falls in Love First, Mature Protagonist, Modern Knowledge, Mpreg, Proactive Protagonist, Seme Protagonist, Smart Couple, Strong Love Interests, Survival, Transmigration, Transported to Another World, Tribal Society, Weak Protagonist"
https://www.mtlnovel.com/i-persuade-people-with-reason/,https://www.mtlnovel.net/uploads/2022/02/i-persuade-people-with-reason-180x240.jpg.webp,I Persuade People With Reason,IPPWR,据说我以理服人[快穿],Completed,嬴天尘,"Comedy, Fantasy","Antihero Protagonist, Apathetic Protagonist, Calm Protagonist, Charming Protagonist, Clever Protagonist, Comedic Undertone, Complex Family Relationships, Handsome Male Lead, Male Protagonist, Multiple Realms, Multiple Reincarnated Individuals, Non-humanoid Protagonist, Overpowered Protagonist, Protagonist Strong from the Start, Strong to Stronger, System Administrator, Transmigration, World Travel"
https://www.mtlnovel.com/80s-fat-girls-counterattack/,https://www.mtlnovel.net/uploads/2022/02/eight-zero-fat-girl-s-counterattack-wear-the-book-180x240.jpg.webp,80’s Fat Girl’s Counterattack,EZFGCB,八零肥妞逆袭记[穿书],Completed,Shaoyin Shu,"Drama, Josei, Romance, Slice of Life","Arrogant Characters, Beautiful Female Lead, Cunning Protagonist, Fat Protagonist, Fat to Fit, Female Protagonist, Handsome Male Lead, Hard-Working Protagonist, Magical Space, Multiple POV, Poor to Rich, R-15, Rebirth, Revenge, Transmigration"
https://www.mtlnovel.com/life-as-aozaki-orange/,https://www.mtlnovel.net/uploads/2022/02/life-as-aozaki-orange-180x240.jpg.webp,Life As Aozaki Orange,LAAO,成为苍崎橙子的人生,Completed,fox control,"Action, Adventure, Fan-Fiction, Yuri","Action, Adventure, beautiful heroine, Cute Children, Fanfiction, Genius Protagonist, Goddesses, Godly Powers, Loyal Subordinates, Magic, Mythology, Pregnancy, Soul Power, Vampires, Yuri"
https://www.mtlnovel.com/biochemical-madmen-in-the-marvel-universe/,https://www.mtlnovel.net/uploads/2022/02/biochemical-madmen-in-the-marvel-universe-180x240.jpg.webp,Biochemical Madmen In the Marvel Universe,BMIMU,漫威世界里的生化狂人,Completed,december,"Action, Fan-Fiction, Sci-fi","Action, Aliens, Army Building, Earth Invasion, Fantasy, Male Protagonist, Marvel, Marvel Universe, Ruthless Protagonist, Schemes And Conspiracies, System"
https://www.mtlnovel.com/shuttle-seventy-sweet-wife/,https://www.mtlnovel.net/uploads/2022/02/shuttle-seventy-sweet-wife-180x240.jpg.webp,Shuttle Seventy: Sweet Wife,SSSW,穿梭七零：千金俏甜妻,Completed,Qingqing Muyan,Romance,"Female Protagonist, Magical Space, Military, Nationalism, Time Travel"
https://www.mtlnovel.com/dont-hide-from-me/,https://www.mtlnovel.net/uploads/2022/02/don-t-hide-from-mejpeg-180x240..webp,Don’t Hide From Me!,DHFM,你再躲试试,Completed,今闲,"Comedy, Mature, Romance, School Life, Slice of Life, Yaoi","Apartment Life, Calm Protagonist, Doting Parents, Easy Going Life, First Love, Heartwarming, Male Yandere, Manly Gay Couple, Modern Day, Possessive Characters, Roommates, Wealthy Characters, Younger Love Interests"
