Link,Cover,Title,Short Title,Chinese Title,Status,Author,Genre,Tags
https://www.mtlnovel.com/being-a-shrew-to-my-ex-husband-after-our-divorce/,https://www.mtlnovel.net/uploads/2022/01/after-the-divorce-she-played-coquettishly-in-the-arms-of-her-ex-husband-180x240.jpg.webp,Being A Shrew to My Ex-Husband After Our Divorce,BSTMEAOD,离婚后在前夫的怀里撒个娇,Hiatus,Momo321,Romance,"Female Protagonist, Handsome Male Lead"
https://www.mtlnovel.com/the-descendants-of-wudang-in-another-world/,https://www.mtlnovel.net/uploads/2022/01/the-descendants-of-wudang-in-another-world.jpg.webp,The Descendants of Wudang In Another World,TDWIAW,武当传人在异界,Hiatus,Sho Flame,"Fantasy, Xuanhuan","Fantasy Magic, Fantasy World, Harem, Male Protagonist, Naive Protagonist, Protagonist Strong from the Start, Strong from the Start, Sword And Magic"
https://www.mtlnovel.com/the-mythical-races-i-created/,https://www.mtlnovel.net/uploads/2021/12/The-Mythical-Races-I-Created-180x240.jpg.webp,The Mythical Races I Created,TMRIC,我创造的那些神话种族,Hiatus,Michao old cat,Sci-fi,"Creation, Elf, God, God Protagonist, Orc"
https://www.mtlnovel.com/medieval-riding-and-cutting-record/,https://www.mtlnovel.net/uploads/2021/12/Medieval-Riding-and-Cutting-Record-1-180x240.jpg.webp,Medieval Riding and Cutting Record,MRCR,中古骑砍录,Hiatus,House Mouse,"Fantasy, Xuanhuan","Army Building, Dwarfs, Elves, Fantasy, Firearms, Game Elements, Hard-Working Protagonist, Kingdom Building, Kingdoms, Male Protagonist, Nobles, Orcs, Revenge, Slave Protagonist, Slow Growth at Start, System, Wars, Weak to Strong"
https://www.mtlnovel.com/comprehensive-man-the-daily-life-that-started-from-falling-over-the-shoulders-of-shizuka-hiratsuka/,https://www.mtlnovel.net/uploads/2021/12/comprehensive-man-the-daily-life-that-started-from-falling-over-the-shoulders-of-shizuka-hiratsuka-180x240.jpg.webp,Comprehensive Man: The Daily Life That Started From Falling Over the Shoulders of Shizuka Hiratsuka,CMDLTSFFOSSH,综漫:从过肩摔平冢静开始的日常,Hiatus,Zhuge is crazy,Fan-Fiction,"Cold Protagonist, Doujin, Fanfiction, Harem, Male Protagonist, System, Traverse"
https://www.mtlnovel.com/gou-in-the-world-of-gods/,https://www.mtlnovel.net/uploads/2021/12/gou-in-the-world-of-gods-180x240.jpg.webp,Gou In the World of Gods,GIWG,苟在神诡世界,Hiatus,People don't play people,"Action, Adventure, Fantasy, Martial Arts, Supernatural, Xianxia","Cautious Protagonist, Character Development, Cheats, Cultivation, Demons, Early Romance, Game Elements, Hard-Working Protagonist, Male Protagonist, Monsters, Romantic Subplot, System, Transmigration, Weak to Strong"
https://www.mtlnovel.com/age-of-gods-choose-ultraman-for-the-start/,https://www.mtlnovel.net/uploads/2021/12/age-of-gods-choose-ultraman-for-the-start-180x240.jpg.webp,Age of Gods: Choose Ultraman For the Start,AGCUFS,神祇时代：开局选择奥特曼,Hiatus,Gao Yu,Sci-fi,"Chat Rooms, God Protagonist, Group Chat, Harem, Imperial Harem, Kingdom Building, Male Protagonist, System, System Administrator"
https://www.mtlnovel.com/film-and-television-unlimited-adventure/,https://www.mtlnovel.net/uploads/2021/12/film-and-television-unlimited-adventure-180x240.jpg.webp,Film and Television Unlimited Adventure,FTUA,影视无限冒险之旅,Hiatus,Lanling,"Fan-Fiction, Sci-fi","Adventurers, Arrogant Characters, Based on a Movie, Discrimination, Emotionally Weak Protagonist, Fan-fiction, Fanfiction, Harem, Harry Potter, Interdimensional Travel, Magic, Male Protagonist, Marvel, Modern World, Movies, Nationalism, Perverted Protagonist, Racism, System Administrator, Weak Protagonist, World Hopping, Zombies"
https://www.mtlnovel.com/as-a-ninja-i-just-want-to-eat-soft-rice-in-xingyue/,https://www.mtlnovel.net/uploads/2021/12/As-a-Ninja-I-Just-Want-To-Eat-Soft-Rice-In-Xingyue-180x240.jpg.webp,"As a Ninja, I Just Want To Eat Soft Rice In Xingyue",ANIJWTESRIX,身为忍者的我只想在型月吃软饭,Hiatus,dark clouds,Fan-Fiction,"Fan-fiction, Male Protagonist, Naruto"
https://www.mtlnovel.com/i-robbed-the-villain-son/,https://www.mtlnovel.net/uploads/2021/12/i-robbed-the-villain-son-180x240.jpg.webp,I Robbed the Villain Son,IRVS,我夺舍了反派圣子,Hiatus,Great Onmyoji,Fantasy,"Action, Antihero Protagonist, Cruel Characters, Cultivation, Cunning Protagonist, Fast Cultivation, Harem, Immortals, Male Protagonist, Overpowered Protagonist, System, Transmigration, Villain"
https://www.mtlnovel.com/rune-wizard/,https://www.mtlnovel.net/uploads/2021/12/Rune-Witch-180x240.jpg.webp,Rune Wizard,RW,符文之巫,Hiatus,Tetsu Kobuki,Fantasy,"Cheats, Game Elements, Kingdoms, Knights, Magic, Male Protagonist, Necromancer, Nobles, Reincarnated in Another World, Rune, Sword And Magic, Wizard"
https://www.mtlnovel.com/villain-peeking-at-the-diary-the-heroines-are-all-set-up/,https://www.mtlnovel.net/uploads/2021/12/villain-peeking-at-the-diary-the-heroines-are-all-set-up-180x240.jpg.webp,"Villain: Peeking at the Diary, the Heroines Are All Set Up",VPDHAASU,反派：偷看日记，女主们人设崩了,Hiatus,Mushroom house melon,Urban Life,"Character Development, Hard-Working Protagonist, Harem, Polygamy, Protagonist Strong from the Start, Strong from the Start, Strong to Stronger, System, Transmigration, Villain"
https://www.mtlnovel.com/phantom-kid-in-the-world-of-american-comics/,https://www.mtlnovel.net/uploads/2021/12/phantom-kid-in-the-world-of-american-comicsjpeg-180x240..webp,Phantom Kid in the World of American Comics,PKIWAC,美漫世界的怪盜基德,Hiatus,Creek And Fish,"Action, Adventure, Comedy, Martial Arts, Mystery, Psychological, Romance, Sci-fi, Shounen, Supernatural","Aliens, Calm Protagonist, Cautious Protagonist, Charismatic Protagonist, Clever Protagonist, Confident Protagonist, Detectives, Fan-fiction, Fanfiction, Handsome Male Lead, Heroes, Hiding True Identity, Magic, Male Protagonist, Marvel, Movies, Righteous Protagonist, Special Abilities, System, System Administrator, Thieves, Weak to Strong"
https://www.mtlnovel.com/low-key-demon/,https://www.mtlnovel.net/uploads/2021/12/low-key-demon.jpg.webp,Low Key Demon,LKD,低调魔头,Hiatus,Waiting,"Fantasy, Martial Arts, Psychological, Xianxia","Cold Protagonist, Cultivation, Depictions of Cruelty, Determined Protagonist, Evil Protagonist, Ruthless Protagonist, Schemes And Conspiracies, System, Weak to Strong"
https://www.mtlnovel.com/deer-demon-race/,https://www.mtlnovel.net/uploads/2021/11/deer-deer-race-180x240.jpg.webp,Deer Demon Race,DDR,鹿妖逐鹿,Hiatus,Cangshan Big Worm,Fantasy,"Male Protagonist, Reincarnated as a Monster"
https://www.mtlnovel.com/do-not-laugh-this-is-a-horror-movie/,https://www.mtlnovel.net/uploads/2021/11/do-not-laugh-this-is-a-horror-movie-infinite-180x240.jpg.webp,Do Not Laugh! This is a Horror Movie,DNLTHM,别笑！这是恐怖片[无限],Hiatus,Silver candle iris,"Drama, Horror, Josei, Mystery","Calm Protagonist, Comedic Undertone, Cruel Characters, Depictions of Cruelty, Female Protagonist, Gore, Handsome Male Lead, Murder, Shameless Protagonist, Survival Game, System"
https://www.mtlnovel.com/become-a-god-today-join-the-ten-thousand-realms-chat-group/,https://www.mtlnovel.net/uploads/2021/11/become-a-god-today-join-the-ten-thousand-realms-chat-group-180x240.jpg.webp,"Become a God Today, Join the Ten Thousand Realms Chat Group",BGTJTTRCG,今已成神，加入万界聊天群,Hiatus,Mengxue,Fantasy,"Douluo Dalu, Fan-fiction, God Protagonist, Godly Powers, Harem, Harem-seeking Protagonist, Lolicon, Male Protagonist, Naruto, One Piece, Overpowered Protagonist, Parallel Worlds, Pregnancy, Protagonist Strong from the Start, Strong to Stronger, System"
https://www.mtlnovel.com/god-level-royal-beast-start-a-king-kong-skull-island/,https://www.mtlnovel.net/uploads/2021/11/god-level-royal-beast-start-a-king-kong-skull-island-180x240.jpg.webp,God-level Royal Beast: Start a King Kong Skull Island,GRBSKKSI,神级御兽：开局一座金刚骷髅岛,Hiatus,nine Sun,"Fantasy, Xianxia","Action, Male Protagonist, Monster Tamer, Pets, System, Transmigration"
https://www.mtlnovel.com/reincarnation-of-terror-a-hundred-times-reward/,https://www.mtlnovel.net/uploads/2021/11/reincarnation-of-terror-a-hundred-times-reward-180x240.jpg.webp,Reincarnation of Terror: a Hundred Times Reward,RTHTR,恐怖轮回：百倍奖励,Hiatus,Shenhao Mecha,"Action, Adventure, Fantasy","Cheats, Cultivation, Fan-fiction, Ghosts, Handsome Male Lead, Male Protagonist, Martial arts, Overpowered Protagonist, Strong to Stronger, Survival Game, System"
https://www.mtlnovel.com/i-have-a-golden-coffin/,https://www.mtlnovel.net/uploads/2021/11/i-have-a-golden-coffin-180x240.jpg.webp,I Have a Golden Coffin,IHGC,我有一口黄金棺,Hiatus,Feng Nan Bei,"Fantasy, Urban Life","Ability, Cheats, Dead Protagonist, Detectives, Evil Religions, Hidden Abilities, Hiding True Abilities, Humanoid Protagonist, Low-key Protagonist, Male Protagonist, Mysterious Past, Mystery, Psychic Powers, Resurrection, Ruthless Protagonist, Secret Identity, Secret Organizations, Special Abilities"
https://www.mtlnovel.com/i-just-reopened-my-life/,https://www.mtlnovel.net/uploads/2021/11/i-just-reopened-my-life-180x240.jpg.webp,I Just Reopened My Life,IJRML,我直接人生重开,Hiatus,Winter Solstice Sixteen,"Fantasy, Urban Life, Xuanhuan","Male Protagonist, Martial arts, Overpowered Protagonist, Poor to Rich, Rebirth, Simulator, Talent"
https://www.mtlnovel.com/i-can-add-more-if-i-kill/,https://www.mtlnovel.net/uploads/2021/10/i-can-add-more-if-i-kill-180x240.jpg.webp,I Can Add More If I Kill,ICAMIIK,我杀生能加点,Hiatus,On the cloud,"Fantasy, Xuanhuan","Alternate World, Battle Academy, Dolls/Puppets, Familial Love, Famous Protagonist, Female Protagonist, Game Elements, Handsome Male Lead, Male Protagonist, Organized Crime, Poor to Rich, Secret Identity, Secret Organizations, Slow Romance, Special Abilities, Sword Wielder, Time Manipulation, Younger Sisters"
https://www.mtlnovel.com/i-got-the-certificate-with-the-super-cute-school-flower/,https://www.mtlnovel.net/uploads/2021/10/i-got-the-certificate-with-the-super-cute-school-flower-180x240.jpg.webp,I Got the Certificate with the Super Cute School Flower,IGCSCSF,我和超级可爱的校花领证了,Hiatus,Call me kizhiro,"Romance, Urban Life","Beautiful Female Lead, Doting Love Interests, Handsome Male Lead, Hidden Abilities, Hiding True Abilities, Hiding True Identity, Human-Nonhuman Relationship, Male Protagonist, Marriage, Strong from the Start, Vampires, Werebeasts, Zombies"
https://www.mtlnovel.com/i-spent-those-years-in-the-operating-room-fighting-monsters/,https://www.mtlnovel.net/uploads/2021/10/i-spent-those-years-in-the-operating-room-fighting-monsters-180x240.jpg.webp,I Spent Those Years In the Operating Room Fighting Monsters,ISTYIORFM,我在手术室打怪那些年,Hiatus,White on the river bottom,Urban Life,"Doctors, Male Protagonist, Multiple POV, Schemes And Conspiracies, System"
https://www.mtlnovel.com/this-doctor-is-dangerous/,https://www.mtlnovel.net/uploads/2021/10/this-doctor-is-dangerous-180x240.jpg.webp,This Doctor is Dangerous,TDID,这个医生很危险,Hiatus,Hand-held inch ruler,Urban Life,"Comedic Undertone, Doctors, Futuristic Setting, Male Protagonist, Monsters, Ruthless Protagonist, System, Technological Gap, Transformation Ability, Transmigration, Younger Sisters"
https://www.mtlnovel.com/horror-game-all-my-organs-have-their-own-consciousness/,https://www.mtlnovel.net/uploads/2021/09/global-horror-my-organs-have-their-own-ideas-180x240.jpg.webp,Horror Game: All My Organs Have Their Own Consciousness,HGAMOHTOC,全球惊悚：我的器官有自己的想法,Hiatus,Senro,Fantasy,"Game Ranking System, Handsome Male Lead, Harem, Human-Nonhuman Relationship, Kingdom Building, Male Protagonist, Nationalism, Protagonist Strong from the Start, Racism, Strong from the Start, Strong to Stronger"
https://www.mtlnovel.com/bring-the-system-to-join-the-chat-group/,https://www.mtlnovel.net/uploads/2021/09/bring-the-system-to-join-the-chat-group-180x240.jpg.webp,Bring the System To Join the Chat Group,BSTJCG,带着系统加入聊天群,Hiatus,Howling little piglet,"Action, Adventure, Fantasy","Chat Rooms, Comedic Undertone, Evolution, Fan-fiction, Male Protagonist, Martial arts, Multiple POV, Racism, System, System Administrator"
https://www.mtlnovel.com/the-god-of-all-realms-starts-with-harry-potter/,https://www.mtlnovel.net/uploads/2021/09/the-god-of-all-realms-starts-with-harry-potter-180x240.jpg.webp,The God of All Realms Starts with Harry Potter,TGARSHP,万界法神从哈利波特开始,Hiatus,Dragon and Dharma,Fan-Fiction,"Alternate World, Arrogant Characters, Beautiful Female Lead, Dwarfs, Elves, Fan-fiction, Fanfiction, Fast Learner, Genius Protagonist, Gods, Harem, Harem-seeking Protagonist, Harry Potter, Human-Nonhuman Relationship, Lolicon, Manipulative Characters, Multiple Realms, Race Change, Racism, Wizards, World Hopping"
https://www.mtlnovel.com/lord-of-mysteries-curly-haired-baboon/,https://www.mtlnovel.net/uploads/2021/09/curly-haired-baboon-180x240.jpg.webp,Lord of Mysteries: Curly-haired Baboon,LOMCB,诡秘之主之卷毛狒狒,Hiatus,Yi Jun,Fan-Fiction,"Action, Amnesia, Evil Gods, Fan-fiction, Fanfiction, God Protagonist, Goddesses, Godly Powers, Male to Female, Non-humanoid Protagonist, Transmigration, Weak to Strong, Witches"
https://www.mtlnovel.com/people-are-learning-to-fight-in-the-city-starting-the-full-level-ghost-swordsmanship/,https://www.mtlnovel.net/uploads/2021/09/people-are-learning-to-fight-in-the-city-starting-the-full-level-ghost-swordsmanship-180x240.jpg.webp,"People Are Learning To Fight In the City, Starting the Full-level Ghost Swordsmanship",PALTFICSFGS,人在学战都市，开局满级鬼剑术,Hiatus,May rain,"Action, Fan-Fiction, Fantasy, Harem","Harem-seeking Protagonist, Perverted Protagonist, System, Transmigration"
https://www.mtlnovel.com/red-moon-recovery-a-cloudy-day-at-the-start/,https://www.mtlnovel.net/uploads/2021/09/Red-Moon-Recovery-180x240.jpg.webp,Red Moon Recovery: A Cloudy Day at the Start,RMCCDAS,红月复苏：开局成为阴天子,Hiatus,New Night Z,Fantasy,"Cheat, Dark, Divination, Ghosts, God Protagonist, Godly Powers, Handsome Male Lead, Male Protagonist, OP MC, Protagonist Strong from the Start, Strong from the Start, Strong to Stronger, System"
https://www.mtlnovel.com/era-of-the-gods-of-the-whole-people-a-hundred-fold-increase/,https://www.mtlnovel.net/uploads/2021/09/the-god-of-the-people-the-era-a-hundred-fold-increase-180x240.jpg.webp,Era of the Gods of the Whole People: A Hundred-fold Increase,TGPEHI,全民神祇时代：百倍增幅,Hiatus,Eastern leaves,Fantasy,"Apathetic Protagonist, Cultivation, God Protagonist, Godly Powers, Harem, Mind Control, Multiple Identities, Multiple Realms, Multiple Reincarnated Individuals, Mythical Beasts, Polygamy, Religions, Ruthless Protagonist, Saints, Slow Romance, System, Time Manipulation, Time Skip"
https://www.mtlnovel.com/online-games-level-1-i-ended-the-gods/,https://www.mtlnovel.net/uploads/2021/09/online-games-level-1-i-ended-the-gods-180x240.jpg.webp,Online Games: Level 1 I Ended the Gods,OGLIEG,网游：1级的我终结了神明,Hiatus,Dacheng Xiaoyu,Game,"Accelerated Growth, Aggressive Characters, Bloodlines, Calm Protagonist, Cautious Protagonist, Cheats, Clever Protagonist, Evil Gods, Evolution, Fantasy Magic, Fantasy World, Game Elements, Godly Powers, Gods, Handsome Male Lead, Harem, Harem-seeking Protagonist, Hiding True Abilities, Hiding True Identity, Human-Nonhuman Relationship, Level System, Lolicon, Lucky Protagonist, Magic, Money Grubber, Online, OP MC, Overpowered Protagonist, Polygamy, Protagonist Strong from the Start, Religions, Reverse Rape, Second Chance, Shameless Protagonist, Strong from the Start, Strong to Stronger, System, Tribal Society, Underestimated Protagonist, Virtual Reality"
https://www.mtlnovel.com/doomsday-i-have-a-super-survival-system/,https://www.mtlnovel.net/uploads/2021/09/doomsday-i-have-a-super-survival-system-180x240.jpg.webp,Doomsday I Have a Super Survival System,DIHSSS,末日我有超级求生系统,Hiatus,Wanli Shenyan,Sci-fi,"Army Building, Clan Building, Crafting, Firearms, Male Protagonist, OP MC, Romantic Subplot, System"
https://www.mtlnovel.com/after-the-strange-talk-prevails/,https://www.mtlnovel.net/uploads/2021/09/after-the-strange-talk-prevails-180x240.jpg.webp,After the Strange Talk Prevails,ASTP,怪谈盛行之后,Hiatus,Moon into the cold abyss,Sci-fi,"Calm Protagonist, Clever Protagonist, Determined Protagonist, Evolution, Hidden Abilities, Male Protagonist, Monsters, Mystical, Past Plays a Big Role, Protagonist Strong from the Start, R-15, Secret Identity, Strong to Stronger, Transmigration"
https://www.mtlnovel.com/man-in-marvel-infinite-devil-fruit/,https://www.mtlnovel.net/uploads/2021/09/man-in-marvel-infinite-devil-fruit-180x240.jpg.webp,"Man In Marvel, Infinite Devil Fruit",MIMIDF,人在漫威，无限恶魔果实,Hiatus,Good luck 1,Fan-Fiction,"Clever Protagonist, Fan-fiction, Male Protagonist, Marvel, One Piece, Overpowered Protagonist, System"
https://www.mtlnovel.com/the-saint-seiya-who-shines-in-marvel/,https://www.mtlnovel.net/uploads/2021/09/saint-seiya-shining-marvel-180x240.jpg.webp,The Saint Seiya Who Shines in Marvel,SSWSM,闪耀漫威的圣斗士,Hiatus,Swordsman 23,Fan-Fiction,"Clever Protagonist, Fan-fiction, Male Protagonist, Marvel, Nationalism, Saint Seiya, Weak to Strong"
https://www.mtlnovel.com/i-zeus-dont-want-to-be-a-king/,https://www.mtlnovel.net/uploads/2021/09/i-zeus-don-t-want-to-be-a-king-180x240.jpg.webp,"I, Zeus, Don’t Want To Be a King",IZDWTBK,我宙斯，不想当神王,Hiatus,Become Famous,Fan-Fiction,"Ancient Times, Androgynous Characters, Chat Group, God Protagonist, Imperial Harem, Lazy Protagonist, Mythology, Naive Protagonist, Strong from the Start"
https://www.mtlnovel.com/white-tower-wizard/,https://www.mtlnovel.net/uploads/2021/09/white-tower-wizard-180x240.jpg.webp,White Tower Wizard,WTW,白塔巫师,Hiatus,Yunyu,"Fantasy, Xuanhuan","Magic, R-18, Transmigration, Wizard"
https://www.mtlnovel.com/hogwarts-card-drawer/,https://www.mtlnovel.net/uploads/2021/09/hogwarts-card-drawer-180x240.jpg.webp,Hogwarts Card Drawer,HCD,霍格沃茨抽卡师,Hiatus,Chronos,"Fan-Fiction, Fantasy, Xuanhuan","Academy, Adopted Protagonist, Alchemy, Card Games, Crossover, Fan-fiction, Fanfiction, Fantasy Creatures, Handsome Male Lead, Harry Potter, Magic, Orphans, Pets, System, Wizards"
https://www.mtlnovel.com/start-with-the-lord-of-the-rings/,https://www.mtlnovel.net/uploads/2021/09/start-with-the-lord-of-the-rings-180x240.jpg.webp,Start with the Lord of the Rings,SLR,从指环王开始,Hiatus,Deep sea old cat,Fan-Fiction,"Archery, Based on a Movie, Beautiful Female Lead, Cheat, Cute Children, Dragons, Dwarfs, Elves, Fan-fiction, Handsome Male Lead, Harem, Human-Nonhuman Relationship, Kingdoms, Knights, Male Protagonist, Medieval, Naive Protagonist, Netori, Polygamy, Pregnancy, Romantic Subplot, Sword And Magic, System, Time Skip, Wars, Weak to Strong, Wizards, World Travel"
https://www.mtlnovel.com/start-hunting-the-protagonist-from-the-one-piece/,https://www.mtlnovel.net/uploads/2021/08/start-hunting-the-protagonist-from-the-pirate-180x240.jpg.webp,Start Hunting the Protagonist From the One Piece,SHPFP,从海贼开始猎杀主角,Hiatus,Farmer punch,"Fan-Fiction, Fantasy","Anti-social Protagonist, Antihero Protagonist, Cold Protagonist, Cunning Protagonist, Dark, Evil Protagonist, Fan-fiction, Fanfiction, Level System, One Piece, Psychopaths, System, Time Manipulation, World Travel"
